0.5717,0.108
5.9442,3.1569
10.329,5.4529
2.2114,0.96948
1.08,0.3822
1.3508,1.3062
1.8644,1.442
0.36397,0.10435
1.9065,0.27946
0.9994,0.73286
1.4487,0.94198
0.24811,0.076071
5.2131,2.0366
0.38562,0.2304
1.8777,1.2618
2.0001,2.5899
2.3528,1.21
2.5589,2.2846
1.211,1.0753
0.98149,0.50917
2.4987,0.89581
4.6788,0.83147
5.9548,13.152
2.3566,0.69107
2.4697,3.4284
2.6997,0.40281
1.4547,1.6521
2.6674,0.67126
1.818,1.8199
2.0234,1.0518
1.9121,0.73117
0.34898,0.16211
2.195,2.1946
0.82751,0.74995
3.8778,5.3396
5.0925,2.4774
2.2348,1.6903
2.8811,1.1366
3.9105,6.516
1.0069,0.55769
1.7043,2.0531
6.3185,1.3624
0.95444,0.28241
3.3155,2.9327
1.426,0.86407
2.0871,0.45076
5.4261,1.1
1.826,1.2721
0.91908,0.55649
2.1614,0.38659
1.2133,0.39144
4.0057,2.3457
1.6183,1.8706
1.7924,0.90425
0.99959,0.32859
1.2102,0.19814
0.9019,0.35555
2.07,1.1156
1.5579,1.2392
1.7079,1.5597
10.692,8.974
0.58573,0.098661
1.7004,1.3184
1.2371,0.66119
1.9125,2.235
5.2289,1.3037
1.0249,0.60233
0.53638,0.36954
3.6968,1.818
1.9203,1.0193
0.67268,0.30405
4.3713,3.0973
6.7886,10.587
4.5879,6.417
2.7746,1.6994
0.39087,0.16182
2.1009,1.0317
1.0589,0.79951
2.2596,1.2768
0.23142,0.066413
0.80154,0.40648
3.4536,3.4839
4.3066,4.3798
3.973,0.66603
1.2207,0.43323
6.194,13.368
4.0053,3.4087
1.6024,0.76721
0.61455,0.43234
6.1358,1.7209
0.80944,0.60683
4.0865,0.72853
1.1626,1.0961
3.4642,3.2941
0.5468,0.34584
0.19648,0.073422
2.0489,0.68513
5.5366,3.2632
1.0713,0.12344
1.092,0.88353
0.28754,0.10615
2.4662,3.8159
1.6963,0.61365
2.0627,0.69192
0.80414,0.65203
3.8708,2.9998
2.886,3.9417
2.2067,0.99717
2.2121,1.9736
1.312,1.2534
1.067,0.299
23.19,6.3374
2.1418,3.1237
1.3503,1.437
4.7724,0.84775
0.86679,0.36855
0.96614,0.58291
1.6828,0.76491
0.4324,0.25168
1.5254,1.3798
5.9093,2.8297
1.5505,1.7131
1.8835,0.37577
2.4768,2.2294
0.96896,0.9239
0.75081,0.2262
3.6475,2.1527
10.425,5.0224
2.4023,1.8815
0.86053,0.24206
2.1562,1.9319
1.8662,1.0744
1.1048,0.28504
3.3827,2.6719
0.4588,0.10122
2.4449,1.2353
0.59962,0.25945
1.2932,0.62672
0.49899,0.27038
0.86773,0.73444
1.9898,0.43039
4.6445,0.80124
4.3048,2.8898
4.0613,5.6754
0.4762,0.31018
1.7897,0.8237
0.90397,0.32043
3.3412,1.8519
1.611,0.55568
4.5866,3.6921
5.9525,1.4747
0.74171,0.55242
4.7236,8.1271
1.4798,1.2173
10.229,5.1151
1.1709,0.55429
4.5247,1.4846
1.0316,1.0468
0.57769,0.16491
9.4264,5.0332
0.53311,0.29054
4.4044,2.3407
0.26118,0.10498
2.3766,1.0017
1.2664,1.0421
3.9732,3.2006
0.87638,0.31403
0.4284,0.21828
2.1285,2.2158
3.2774,3.8443
4.4642,2.9747
1.1607,1.0566
0.61656,0.25888
4.4133,4.6982
1.0208,0.47944
2.3261,0.81902
2.6027,1.3177
3.3995,1.7772
1.6322,0.95251
4.0211,3.8983
1.7383,1.1538
3.7774,1.803
5.5958,1.4791
1.263,0.90677
4.3523,1.372
2.961,0.13335
2.3334,0.66242
1.8327,0.46919
3.4061,0.73446
2.1613,1.1033
0.50503,0.22999
1.1823,0.70873
2.2542,1.3114
4.629,4.8131
0.68962,0.11034
11.381,11.719
1.0419,0.40823
0.98335,0.7111
4.0105,1.9676
2.2948,1.138
5.9802,4.0902
1.2633,0.8114
2.7856,1.8997
5.4025,1.4447
1.8378,2.458
1.6107,1.3925
0.64889,0.16903
2.6108,1.7285
1.2512,1.0136
0.69852,0.57773
1.7337,0.29603
2.5107,3.9066
1.5181,0.70312
0.86337,0.36806
1.678,1.7479
1.3768,1.0971
2.0524,1.0895
3.0286,0.84781
0.87521,0.26601
2.2221,0.95118
5.7483,7.6811
1.1327,0.50128
1.261,1.091
2.2329,1.0113
4.1199,2.3132
3.1119,5.4156
6.755,2.0508
14.282,1.8268
2.8351,3.6717
0.49462,0.3145
1.3821,1.6028
2.8472,1.3564
2.1763,2.3447
1.1784,0.74217
0.71026,0.2769
2.5667,3.3499
3.8193,3.7088
0.75261,0.10598
1.8829,1.8786
6.1858,1.2507
5.0726,5.2599
0.9883,0.98131
1.5084,0.12452
1.8881,0.9899
0.32374,0.14323
1.3727,0.58866
2.5677,0.61057
2.334,1.2267
1.9068,0.42596
4.8396,1.2531
1.9786,2.1076
0.63933,0.46574
1.4509,0.92858
2.1331,2.6379
7.6313,0.78352
0.72935,0.15644
10.391,5.162
2.8824,1.7517
0.98209,0.96758
0.63173,0.39799
1.9747,1.5459
1.9794,1.4106
1.7791,1.3821
4.6233,2.1039
2.2256,2.2433
1.6849,0.67318
2.9095,2.7091
0.34913,0.12442
2.1758,0.27325
5.6553,5.4289
0.69092,0.42608
1.6788,0.88808
1.4987,0.88011
0.5249,0.19281
1.9188,1.2026
4.5632,3.2006
1.3733,0.63614
2.3354,2.0129
0.36784,0.18004
0.47465,0.089915
1.5133,1.3668
0.78112,0.51219
0.27537,0.091955
3.4377,2.5062
0.59656,0.14615
1.9113,0.54477
3.9733,2.6554
5.142,1.5245
2.3793,2.8652
3.572,2.0286
0.94487,0.81578
0.86156,0.24324
0.83846,0.73836
2.2514,0.58636
1.1936,0.71219
2.2656,1.7127
3.1197,1.6366
1.8635,1.6353
2.0439,0.57505
5.3997,1.4654
0.6229,0.40751
6.5031,11.449
2.0038,2.3784
2.4229,1.6162
1.1801,0.87791
19.776,2.4177
3.4256,1.5164
1.8334,0.9474
2.4203,2.7117
0.5866,0.18337
5.4867,1.1012
1.9685,0.31045
1.1273,0.35511
0.63572,0.41354
1.5247,1.508
2.8249,2.4633
3.2439,1.652
0.99236,0.70283
3.626,3.3414
1.5421,1.5766
6.6399,8.8333
5.6488,1.4266
1.3704,0.67248
0.65836,0.2285
3.4116,1.5093
1.3273,0.38705
0.82289,0.63988
1.0884,0.42294
1.4471,0.44577
0.98142,0.30391
4.2106,3.0787
2.1184,2.1461
1.3574,1.2916
1.479,0.84999
1.1663,1.1472
24.891,3.074
0.60928,0.3991
2.7734,1.0725
0.49597,0.27196
2.3407,1.5988
3.5748,2.1031
4.3671,2.1187
1.1627,0.66477
5.0626,5.189
3.4836,2.1382
0.91344,0.39181
1.6084,1.3494
1.3774,1.4043
0.47776,0.22522
2.1295,0.64011
0.74357,0.6394
2.5763,1.6919
1.1147,0.56245
1.3847,0.63743
1.3644,0.38814
1.3401,0.91046
1.4095,1.1682
2.131,1.2238
1.5291,0.46248
0.57009,0.26649
9.22,1.7019
0.54766,0.2215
0.62985,0.41359
2.3021,0.30296
2.837,1.3571
0.45944,0.21268
4.0352,2.8814
3.55,2.484
1.2337,0.99011
2.8987,1.2615
1.7162,1.423
3.4142,1.7613
0.98004,0.49911
3.1017,1.2043
7.8635,4.1048
1.0276,0.20742
1.2829,0.2272
0.39055,0.12826
0.74083,0.20082
0.48188,0.091521
38.956,3.8719
4.1429,3.1745
0.56865,0.35485
1.874,0.28147
2.5054,1.4322
0.68069,0.35723
6.453,2.5072
2.4847,2.4106
0.92387,0.49624
0.88788,0.41708
2.459,1.6058
0.85523,0.45813
0.6265,0.077336
2.3531,1.5871
1.8387,1.4092
2.3287,0.55041
1.3029,1.0787
2.8065,1.9961
1.2242,0.56169
1.0009,0.28724
0.2835,0.12457
2.4011,0.4632
7.0021,2.8432
2.2546,1.8755
0.61716,0.33207
2.2843,0.9534
1.01,0.41983
7.4346,5.7526
1.2375,0.51043
1.982,1.8045
5.4127,1.7158
2.4893,0.42657
1.643,1.6966
1.5773,0.73754
2.959,1.5234
2.1887,1.7049
1.8797,1.4508
7.4867,0.9638
2.1573,0.82438
3.904,1.7584
0.82424,0.61029
3.4414,0.30001
1.3588,0.97632
1.7373,1.8361
1.6348,2.0867
24.505,10.271
0.31351,0.1519
3.1619,2.3152
1.6434,1.305
0.54354,0.27422
2.8192,0.84217
1.6327,1.0596
3.0671,1.3826
1.1841,0.52999
0.99054,0.53462
1.4764,0.35066
2.5132,3.2783
1.039,0.94306
1.6897,1.5204
0.51642,0.11381
1.0352,0.92118
1.3165,0.97075
2.6775,1.3919
7.2459,1.1623
1.5971,1.7214
0.59413,0.28433
0.76758,0.6421
1.0054,0.24308
1.3844,0.70176
4.5628,2.947
3.6847,3.9525
4.2,1.612
1.5465,0.87191
1.5007,1.5813
1.3113,0.13192
1.7895,1.3453
1.287,1.0488
2.2687,0.51987
2.9215,3.9723
0.88295,0.72493
1.2941,1.2093
3.9483,0.62971
1.3246,1.2753
1.0908,0.22285
1.8654,0.38305
1.8455,0.27232
5.4349,1.5556
0.50306,0.25584
2.6377,2.4395
0.84315,0.38791
1.2016,0.89217
1.4664,0.88581
2.1117,0.63162
1.8028,1.0564
0.90818,0.21894
1.4819,0.95794
3.6854,1.2727
0.97499,0.94766
0.60556,0.25446
6.6148,5.6266
0.74821,0.56966
0.86784,0.31335
1.9266,0.40012
0.69373,0.36453
3.1898,1.7891
1.5956,1.8353
3.4333,2.8524
1.5497,1.8222
4.1602,1.0729
1.2977,0.52523
0.92,0.4137
0.69656,0.45643
1.0603,0.49518
3.0752,1.4565
1.6329,0.68073
0.82379,0.5059
0.44983,0.10288
3.3573,1.8967
4.4112,2.1311
0.71748,0.20305
1.233,0.8601
0.88507,0.45279
0.84938,0.64769
0.70883,0.28563
2.7104,1.4326
0.3756,0.17627
1.4261,0.66887
1.9547,2.296
2.704,3.55
0.79081,0.40778
2.9915,1.4277
2.5853,1.2027
9.1375,1.6669
1.2975,0.59482
0.93265,0.4151
2.1296,1.4176
1.5703,0.50983
1.7028,1.3214
1.4771,0.83417
0.77914,0.2878
1.5361,1.1906
1.2721,0.2236
1.6593,0.33725
0.38175,0.18537
1.4406,0.58425
1.9181,1.9874
1.1206,0.89576
2.4369,0.84972
4.2119,3.8844
1.9785,0.15607
2.1364,2.0415
1.1585,1.2405
1.565,0.36649
2.3766,1.6024
3.6161,1.8461
1.5579,0.81384
2.7713,1.2565
0.87691,0.17192
9.9658,2.02
1.1986,0.22735
4.2782,3.4209
1.0876,0.51026
0.91086,0.33548
1.2766,0.73491
2.4911,2.9793
6.1573,2.3502
2.5407,0.71396
1.2211,0.69904
3.7593,2.0778
1.5175,0.48134
3.131,0.88177
0.71536,0.24991
1.3015,1.4618
4.1346,2.9993
1.9573,0.47029
0.67243,0.37937
2.983,1.6172
0.59947,0.40717
0.97444,0.72154
1.7394,1.4567
1.1155,0.81355
2.8214,0.61398
1.0642,0.23502
0.98399,0.17803
2.0624,0.4838
2.088,1.9486
1.7958,1.907
1.8158,1.2742
0.26117,0.12771
1.9141,0.62048
2.5267,2.4371
7.2637,6.3309
0.45674,0.29708
1.717,0.9248
2.4997,1.5508
7.8663,2.4282
3.3091,2.5625
1.6591,1.1246
9.689,3.2063
0.87748,0.68499
1.3379,1.4185
0.92043,0.67313
0.39652,0.17461
0.82859,0.34565
4.9986,6.3279
0.53963,0.1815
1.316,0.49443
1.2909,0.37944
1.8195,1.5158
1.1054,0.93023
4.7813,2.4062
1.2791,0.26673
2.4761,0.49812
0.2724,0.10739
1.1535,0.28571
0.77591,0.53982
0.8154,0.60419
1.0563,0.71845
3.8545,2.0296
1.0632,0.68618
1.9009,1.4321
0.73973,0.57414
0.95018,0.45117
1.2658,0.55639
7.8318,9.2345
0.92782,0.33947
0.76037,0.57426
2.1287,2.3265
0.62004,0.31475
1.4391,0.85058
9.3519,1.0132
1.057,0.66753
1.1186,1.0933
